,state_name,date,industry_name,avg_hourly_earnings,unemployment_rate,cpi_national,real_wage_index,wage_growth_yoy
24236,West Virginia,2025-08-01,Leisure and Hospitality,424.8,4.4,323.976,131.12082376472333,0.07386622175034141
24247,West Virginia,2025-09-01,Leisure and Hospitality,423.34,4.3,324.8,130.3386699507389,0.059701118926631436
24258,West Virginia,2025-10-01,Leisure and Hospitality,431.11,4.3,324.574,132.82333150529618,0.07150668588755793
24269,West Virginia,2025-11-01,Leisure and Hospitality,431.06,4.6,324.122,132.9931322156472,0.07889072433298283
24280,West Virginia,2025-12-01,Leisure and Hospitality,418.97,4.4,324.054,129.2901800317231,0.050050125313283234
23896,West Virginia,2023-01-01,Manufacturing,1108.38,4.1,299.17,370.48500852358194,0.08837565545277815
23907,West Virginia,2023-02-01,Manufacturing,1125.02,4.2,300.84,373.959579843106,0.07308279282716512
23918,West Virginia,2023-03-01,Manufacturing,1097.26,4.0,301.836,363.5285386766323,0.0681528352397176
23929,West Virginia,2023-04-01,Manufacturing,1065.53,3.4,303.363,351.2392744006355,0.027046565201885198
23940,West Virginia,2023-05-01,Manufacturing,1088.95,3.5,304.127,358.0576535460515,0.022363467370180024
23951,West Virginia,2023-06-01,Manufacturing,1085.28,4.1,305.109,355.7023883267947,0.03065527065527074
23962,West Virginia,2023-07-01,Manufacturing,1085.06,3.9,305.691,354.95320437958594,0.007895519060711953
23973,West Virginia,2023-08-01,Manufacturing,1092.42,4.4,307.026,355.80700005862695,0.03329486767181855
23984,West Virginia,2023-09-01,Manufacturing,1131.17,3.7,307.789,367.51475848714546,0.06057793279327939
23995,West Virginia,2023-10-01,Manufacturing,1122.91,3.6,307.671,364.9710242434289,0.02769413810460808
24006,West Virginia,2023-11-01,Manufacturing,1104.66,3.6,307.051,359.76433882319225,0.015461832622444716
24017,West Virginia,2023-12-01,Manufacturing,1131.62,3.8,306.746,368.9110860451318,0.01877076262412558
24028,West Virginia,2024-01-01,Manufacturing,1129.62,4.6,308.417,366.26385705068134,0.019163102906945007
24039,West Virginia,2024-02-01,Manufacturing,1112.26,4.8,310.326,358.41663283128065,-0.011342020586300627
24050,West Virginia,2024-03-01,Manufacturing,1121.41,4.5,312.332,359.0442221738407,0.02200936879135318
24061,West Virginia,2024-04-01,Manufacturing,1131.2,3.8,313.548,360.7741079515736,0.06163130085497359
24072,West Virginia,2024-05-01,Manufacturing,1124.8,3.7,314.069,358.13786142535554,0.03292162174571822
24083,West Virginia,2024-06-01,Manufacturing,1142.34,4.4,314.175,363.5999045118166,0.05257629367536487
24094,West Virginia,2024-07-01,Manufacturing,1105.75,4.4,314.54,351.545113499078,0.019068069968481094
24105,West Virginia,2024-08-01,Manufacturing,1124.75,4.3,314.796,357.2948830353626,0.02959484447373706
24116,West Virginia,2024-09-01,Manufacturing,1093.72,3.6,315.301,346.88123412231494,-0.033107313666380866
24127,West Virginia,2024-10-01,Manufacturing,1062.7,3.5,315.664,336.65543109128697,-0.05361961332609022
24138,West Virginia,2024-11-01,Manufacturing,1053.01,3.6,315.493,333.7665177991271,-0.04675646805351885
24149,West Virginia,2024-12-01,Manufacturing,1044.13,3.6,315.605,330.8344291123398,-0.07731393930824815
24160,West Virginia,2025-01-01,Manufacturing,983.19,4.5,317.671,309.4994506895499,-0.12962766239974488
24171,West Virginia,2025-02-01,Manufacturing,997.33,4.2,319.082,312.5622880638833,-0.10333015661805689
24182,West Virginia,2025-03-01,Manufacturing,1027.09,4.0,319.799,321.16735824689886,-0.08410839924737623
24193,West Virginia,2025-04-01,Manufacturing,1035.18,3.5,320.795,322.69206190869556,-0.08488330975954739
24204,West Virginia,2025-05-01,Manufacturing,1028.36,3.4,321.465,319.89796711928204,-0.08573968705547663
24215,West Virginia,2025-06-01,Manufacturing,1040.37,4.1,322.561,322.53434234144856,-0.08926414202426602
24226,West Virginia,2025-07-01,Manufacturing,1056.87,3.9,323.048,327.15571679750377,-0.044205290526791896
24237,West Virginia,2025-08-01,Manufacturing,1049.22,4.4,323.976,323.85732276464927,-0.06715270060013334
